id,county,STNAME,CTYNAME,POPESTIMATE2019,D1,D2,Administered,Per
38095,Towner,North Dakota,Towner County,2189,577.5,192.5,770,0.351758794
38097,Traill,North Dakota,Traill County,8036,1627.5,542.5,"2,170",0.270034843
38099,Walsh,North Dakota,Walsh County,10641,2330.25,776.75,"3,107",0.291983836
38101,Ward,North Dakota,Ward County,67641,10234.5,3411.5,"13,646",0.201741547
38103,Wells,North Dakota,Wells County,3834,834.75,278.25,"1,113",0.29029734
38105,Williams,North Dakota,Williams County,37589,3582.75,1194.25,"4,777",0.127085051
39000,Ohio,Ohio,Ohio,11689100,,,,
39001,Adams,Ohio,Adams County,27698,,,,
39003,Allen,Ohio,Allen County,102351,,,,
39005,Ashland,Ohio,Ashland County,53484,,,,
39007,Ashtabula,Ohio,Ashtabula County,97241,,,,
39009,Athens,Ohio,Athens County,65327,,,,
39011,Auglaize,Ohio,Auglaize County,45656,,,,
39013,Belmont,Ohio,Belmont County,67006,,,,
39015,Brown,Ohio,Brown County,43432,,,,
39017,Butler,Ohio,Butler County,383134,,,,
39019,Carroll,Ohio,Carroll County,26914,,,,
39021,Champaign,Ohio,Champaign County,38885,,,,
39023,Clark,Ohio,Clark County,134083,,,,
39025,Clermont,Ohio,Clermont County,206428,,,,
39027,Clinton,Ohio,Clinton County,41968,,,,
39029,Columbiana,Ohio,Columbiana County,101883,,,,
39031,Coshocton,Ohio,Coshocton County,36600,,,,
39033,Crawford,Ohio,Crawford County,41494,,,,
39035,Cuyahoga,Ohio,Cuyahoga County,1235072,,,,
39037,Darke,Ohio,Darke County,51113,,,,
39039,Defiance,Ohio,Defiance County,38087,,,,
39041,Delaware,Ohio,Delaware County,209177,,,,
39043,Erie,Ohio,Erie County,74266,,,,
39045,Fairfield,Ohio,Fairfield County,157574,,,,
39047,Fayette,Ohio,Fayette County,28525,,,,
39049,Franklin,Ohio,Franklin County,1316756,,,,
39051,Fulton,Ohio,Fulton County,42126,,,,
39053,Gallia,Ohio,Gallia County,29898,,,,
39055,Geauga,Ohio,Geauga County,93649,,,,
39057,Greene,Ohio,Greene County,168937,,,,
39059,Guernsey,Ohio,Guernsey County,38875,,,,
39061,Hamilton,Ohio,Hamilton County,817473,,,,
39063,Hancock,Ohio,Hancock County,75783,,,,
39065,Hardin,Ohio,Hardin County,31365,,,,
39067,Harrison,Ohio,Harrison County,15040,,,,
39069,Henry,Ohio,Henry County,27006,,,,
39071,Highland,Ohio,Highland County,43161,,,,
39073,Hocking,Ohio,Hocking County,28264,,,,
39075,Holmes,Ohio,Holmes County,43960,,,,
39077,Huron,Ohio,Huron County,58266,,,,
39079,Jackson,Ohio,Jackson County,32413,,,,
39081,Jefferson,Ohio,Jefferson County,65325,,,,
39083,Knox,Ohio,Knox County,62322,,,,
39085,Lake,Ohio,Lake County,230149,,,,
39087,Lawrence,Ohio,Lawrence County,59463,,,,
39089,Licking,Ohio,Licking County,176862,,,,
39091,Logan,Ohio,Logan County,45672,,,,
39093,Lorain,Ohio,Lorain County,309833,,,,
39095,Lucas,Ohio,Lucas County,428348,,,,
39097,Madison,Ohio,Madison County,44731,,,,
39099,Mahoning,Ohio,Mahoning County,228683,,,,
39101,Marion,Ohio,Marion County,65093,,,,
39103,Medina,Ohio,Medina County,179746,,,,
39105,Meigs,Ohio,Meigs County,22907,,,,
39107,Mercer,Ohio,Mercer County,41172,,,,
39109,Miami,Ohio,Miami County,106987,,,,
39111,Monroe,Ohio,Monroe County,13654,,,,
39113,Montgomery,Ohio,Montgomery County,531687,,,,
39115,Morgan,Ohio,Morgan County,14508,,,,
39117,Morrow,Ohio,Morrow County,35328,,,,
39119,Muskingum,Ohio,Muskingum County,86215,,,,
39121,Noble,Ohio,Noble County,14424,,,,
39123,Ottawa,Ohio,Ottawa County,40525,,,,
39125,Paulding,Ohio,Paulding County,18672,,,,
39127,Perry,Ohio,Perry County,36134,,,,
39129,Pickaway,Ohio,Pickaway County,58457,,,,
39131,Pike,Ohio,Pike County,27772,,,,
39133,Portage,Ohio,Portage County,162466,,,,
39135,Preble,Ohio,Preble County,40882,,,,
39137,Putnam,Ohio,Putnam County,33861,,,,
39139,Richland,Ohio,Richland County,121154,,,,
39141,Ross,Ohio,Ross County,76666,,,,
39143,Sandusky,Ohio,Sandusky County,58518,,,,
39145,Scioto,Ohio,Scioto County,75314,,,,
39147,Seneca,Ohio,Seneca County,55178,,,,
39149,Shelby,Ohio,Shelby County,48590,,,,
39151,Stark,Ohio,Stark County,370606,,,,
39153,Summit,Ohio,Summit County,541013,,,,
39155,Trumbull,Ohio,Trumbull County,197974,,,,
39157,Tuscarawas,Ohio,Tuscarawas County,91987,,,,
39159,Union,Ohio,Union County,58988,,,,
39161,Van Wert,Ohio,Van Wert County,28275,,,,
39163,Vinton,Ohio,Vinton County,13085,,,,
39165,Warren,Ohio,Warren County,234602,,,,
39167,Washington,Ohio,Washington County,59911,,,,
39169,Wayne,Ohio,Wayne County,115710,,,,
39171,Williams,Ohio,Williams County,36692,,,,
39173,Wood,Ohio,Wood County,130817,,,,
39175,Wyandot,Ohio,Wyandot County,21772,,,,
40000,Oklahoma,Oklahoma,Oklahoma,3956971,,,,
40001,Adair,Oklahoma,Adair County,22194,,,,
40003,Alfalfa,Oklahoma,Alfalfa County,5702,,,,
40005,Atoka,Oklahoma,Atoka County,13758,,,,
40007,Beaver,Oklahoma,Beaver County,5311,,,,
40009,Beckham,Oklahoma,Beckham County,21859,,,,
40011,Blaine,Oklahoma,Blaine County,9429,,,,
40013,Bryan,Oklahoma,Bryan County,47995,,,,
40015,Caddo,Oklahoma,Caddo County,28762,,,,
40017,Canadian,Oklahoma,Canadian County,148306,,,,
40019,Carter,Oklahoma,Carter County,48111,,,,
40021,Cherokee,Oklahoma,Cherokee County,48657,,,,
40023,Choctaw,Oklahoma,Choctaw County,14672,,,,
40025,Cimarron,Oklahoma,Cimarron County,2137,,,,
40027,Cleveland,Oklahoma,Cleveland County,284014,,,,
40029,Coal,Oklahoma,Coal County,5495,,,,
40031,Comanche,Oklahoma,Comanche County,120749,,,,
40033,Cotton,Oklahoma,Cotton County,5666,,,,
40035,Craig,Oklahoma,Craig County,14142,,,,
40037,Creek,Oklahoma,Creek County,71522,,,,
40039,Custer,Oklahoma,Custer County,29003,,,,
40041,Delaware,Oklahoma,Delaware County,43009,,,,
40043,Dewey,Oklahoma,Dewey County,4891,,,,
40045,Ellis,Oklahoma,Ellis County,3859,,,,
40047,Garfield,Oklahoma,Garfield County,61056,,,,
40049,Garvin,Oklahoma,Garvin County,27711,,,,
40051,Grady,Oklahoma,Grady County,55834,,,,
40053,Grant,Oklahoma,Grant County,4333,,,,
40055,Greer,Oklahoma,Greer County,5712,,,,
40057,Harmon,Oklahoma,Harmon County,2653,,,,
40059,Harper,Oklahoma,Harper County,3688,,,,
40061,Haskell,Oklahoma,Haskell County,12627,,,,
40063,Hughes,Oklahoma,Hughes County,13279,,,,
40065,Jackson,Oklahoma,Jackson County,24530,,,,
40067,Jefferson,Oklahoma,Jefferson County,6002,,,,
40069,Johnston,Oklahoma,Johnston County,11085,,,,
40071,Kay,Oklahoma,Kay County,43538,,,,
40073,Kingfisher,Oklahoma,Kingfisher County,15765,,,,
40075,Kiowa,Oklahoma,Kiowa County,8708,,,,
40077,Latimer,Oklahoma,Latimer County,10073,,,,
40079,Le Flore,Oklahoma,Le Flore County,49853,,,,
40081,Lincoln,Oklahoma,Lincoln County,34877,,,,
40083,Logan,Oklahoma,Logan County,48011,,,,
40085,Love,Oklahoma,Love County,10253,,,,
40087,McClain,Oklahoma,McClain County,40474,,,,
40089,McCurtain,Oklahoma,McCurtain County,32832,,,,
40091,McIntosh,Oklahoma,McIntosh County,19596,,,,
40093,Major,Oklahoma,Major County,7629,,,,
40095,Marshall,Oklahoma,Marshall County,16931,,,,
40097,Mayes,Oklahoma,Mayes County,41100,,,,
40099,Murray,Oklahoma,Murray County,14073,,,,
40101,Muskogee,Oklahoma,Muskogee County,67997,,,,
40103,Noble,Oklahoma,Noble County,11131,,,,
40105,Nowata,Oklahoma,Nowata County,10076,,,,
40107,Okfuskee,Oklahoma,Okfuskee County,11993,,,,
40109,Oklahoma,Oklahoma,Oklahoma County,797434,,,,
40111,Okmulgee,Oklahoma,Okmulgee County,38465,,,,
40113,Osage,Oklahoma,Osage County,46963,,,,
40115,Ottawa,Oklahoma,Ottawa County,31127,,,,
40117,Pawnee,Oklahoma,Pawnee County,16376,,,,
40119,Payne,Oklahoma,Payne County,81784,,,,
40121,Pittsburg,Oklahoma,Pittsburg County,43654,,,,
40123,Pontotoc,Oklahoma,Pontotoc County,38284,,,,
40125,Pottawatomie,Oklahoma,Pottawatomie County,72592,,,,
40127,Pushmataha,Oklahoma,Pushmataha County,11096,,,,
40129,Roger Mills,Oklahoma,Roger Mills County,3583,,,,
40131,Rogers,Oklahoma,Rogers County,92459,,,,
40133,Seminole,Oklahoma,Seminole County,24258,,,,
40135,Sequoyah,Oklahoma,Sequoyah County,41569,,,,
40137,Stephens,Oklahoma,Stephens County,43143,,,,
40139,Texas,Oklahoma,Texas County,19983,,,,
40141,Tillman,Oklahoma,Tillman County,7250,,,,
40143,Tulsa,Oklahoma,Tulsa County,651552,,,,
40145,Wagoner,Oklahoma,Wagoner County,81289,,,,
40147,Washington,Oklahoma,Washington County,51527,,,,
40149,Washita,Oklahoma,Washita County,10916,,,,
40151,Woods,Oklahoma,Woods County,8793,,,,
40153,Woodward,Oklahoma,Woodward County,20211,,,,
41000,Oregon,Oregon,Oregon,4217737,,,,
41001,Baker,Oregon,Baker County,16124,,,,
41003,Benton,Oregon,Benton County,93053,,,,
41005,Clackamas,Oregon,Clackamas County,418187,,,,
41007,Clatsop,Oregon,Clatsop County,40224,,,,
41009,Columbia,Oregon,Columbia County,52354,,,,
41011,Coos,Oregon,Coos County,64487,,,,
41013,Crook,Oregon,Crook County,24404,,,,
41015,Curry,Oregon,Curry County,22925,,,,
41017,Deschutes,Oregon,Deschutes County,197692,,,,
41019,Douglas,Oregon,Douglas County,110980,,,,
41021,Gilliam,Oregon,Gilliam County,1912,,,,
41023,Grant,Oregon,Grant County,7199,,,,
41025,Harney,Oregon,Harney County,7393,,,,
41027,Hood River,Oregon,Hood River County,23382,,,,
41029,Jackson,Oregon,Jackson County,220944,,,,
41031,Jefferson,Oregon,Jefferson County,24658,,,,
41033,Josephine,Oregon,Josephine County,87487,,,,
41035,Klamath,Oregon,Klamath County,68238,,,,
41037,Lake,Oregon,Lake County,7869,,,,
41039,Lane,Oregon,Lane County,382067,,,,
41041,Lincoln,Oregon,Lincoln County,49962,,,,
41043,Linn,Oregon,Linn County,129749,,,,
41045,Malheur,Oregon,Malheur County,30571,,,,
41047,Marion,Oregon,Marion County,347818,,,,
41049,Morrow,Oregon,Morrow County,11603,,,,
41051,Multnomah,Oregon,Multnomah County,812855,,,,
41053,Polk,Oregon,Polk County,86085,,,,
41055,Sherman,Oregon,Sherman County,1780,,,,
41057,Tillamook,Oregon,Tillamook County,27036,,,,
41059,Umatilla,Oregon,Umatilla County,77950,,,,
41061,Union,Oregon,Union County,26835,,,,
41063,Wallowa,Oregon,Wallowa County,7208,,,,
41065,Wasco,Oregon,Wasco County,26682,,,,
41067,Washington,Oregon,Washington County,601592,,,,
41069,Wheeler,Oregon,Wheeler County,1332,,,,
41071,Yamhill,Oregon,Yamhill County,107100,,,,
42000,Pennsylvania,Pennsylvania,Pennsylvania,12801989,,,,
42001,Adams,Pennsylvania,Adams County,103009,"5,725","3,272",8997,0.087341883
42003,Allegheny,Pennsylvania,Allegheny County,1216045,"1,08,227","59,669",167896,0.138067259
42005,Armstrong,Pennsylvania,Armstrong County,64735,"5,060","3,108",8168,0.126175948
42007,Beaver,Pennsylvania,Beaver County,163929,"8,667","4,044",12711,0.077539667
42009,Bedford,Pennsylvania,Bedford County,47888,"2,034","1,761",3795,0.079247411
42011,Berks,Pennsylvania,Berks County,421164,"19,742","20,342",40084,0.095174326
42013,Blair,Pennsylvania,Blair County,121829,"8,879","6,012",14891,0.122228698
42015,Bradford,Pennsylvania,Bradford County,60323,"3,695","3,318",7013,0.116257481
42017,Bucks,Pennsylvania,Bucks County,628270,"35,418","30,056",65474,0.104213157
42019,Butler,Pennsylvania,Butler County,187853,"16,880","12,324",29204,0.155461984
42021,Cambria,Pennsylvania,Cambria County,130192,"10,482","8,171",18653,0.143273012
42023,Cameron,Pennsylvania,Cameron County,4447,896,387,1283,0.288509107
42025,Carbon,Pennsylvania,Carbon County,64182,"4,046","4,527",8573,0.133573276
42027,Centre,Pennsylvania,Centre County,162385,"14,880","8,385",23265,0.143270622
42029,Chester,Pennsylvania,Chester County,524989,"37,021","26,734",63755,0.12144064
42031,Clarion,Pennsylvania,Clarion County,38438,"3,930","2,183",6113,0.15903533
42033,Clearfield,Pennsylvania,Clearfield County,79255,"7,463","5,240",12703,0.160280109
42035,Clinton,Pennsylvania,Clinton County,38632,"3,200","1,656",4856,0.125698902
42037,Columbia,Pennsylvania,Columbia County,64964,"6,979","5,198",12177,0.187442276
42039,Crawford,Pennsylvania,Crawford County,84629,"7,274","7,187",14461,0.170875232
42041,Cumberland,Pennsylvania,Cumberland County,253370,"13,915","9,707",23622,0.093231243
42043,Dauphin,Pennsylvania,Dauphin County,278299,"11,941","9,719",21660,0.07782996
42045,Delaware,Pennsylvania,Delaware County,566747,"38,931","28,280",67211,0.118590835
42047,Elk,Pennsylvania,Elk County,29910,"3,916","3,723",7639,0.255399532
42049,Erie,Pennsylvania,Erie County,269728,"19,001","11,894",30895,0.114541316
42051,Fayette,Pennsylvania,Fayette County,129274,"13,720","5,374",19094,0.147701781
42053,Forest,Pennsylvania,Forest County,7247,702,477,1179,0.162688009
42055,Franklin,Pennsylvania,Franklin County,155027,"9,945","6,555",16500,0.106433073
42057,Fulton,Pennsylvania,Fulton County,14530,662,279,941,0.06476256
42059,Greene,Pennsylvania,Greene County,36233,"3,006","1,334",4340,0.119780311
42061,Huntingdon,Pennsylvania,Huntingdon County,45144,"3,395","2,725",6120,0.135566188
42063,Indiana,Pennsylvania,Indiana County,84073,"5,322","4,245",9567,0.113793965
42065,Jefferson,Pennsylvania,Jefferson County,43425,"5,962","3,362",9324,0.214715026
42067,Juniata,Pennsylvania,Juniata County,24763,"2,114","1,058",3172,0.128094334
42069,Lackawanna,Pennsylvania,Lackawanna County,209674,"22,637","18,631",41268,0.196819825
42071,Lancaster,Pennsylvania,Lancaster County,545724,"33,582","24,621",58203,0.106652814
42073,Lawrence,Pennsylvania,Lawrence County,85512,"7,992","3,666",11658,0.136331743
42075,Lebanon,Pennsylvania,Lebanon County,141793,"7,070","6,816",13886,0.097931492
42077,Lehigh,Pennsylvania,Lehigh County,369318,"29,727","31,672",61399,0.166249682
42079,Luzerne,Pennsylvania,Luzerne County,317417,"29,800","24,171",53971,0.170031851
42081,Lycoming,Pennsylvania,Lycoming County,113299,"8,793","6,599",15392,0.13585292
42083,McKean,Pennsylvania,McKean County,40625,"1,827","2,077",3904,0.096098462
42085,Mercer,Pennsylvania,Mercer County,109424,"13,655","6,266",19921,0.182053297
42087,Mifflin,Pennsylvania,Mifflin County,46138,"4,350","2,362",6712,0.145476614
42089,Monroe,Pennsylvania,Monroe County,170271,"7,011","6,696",13707,0.080501084
42091,Montgomery,Pennsylvania,Montgomery County,830915,"79,876","37,041",116917,0.140708737
42093,Montour,Pennsylvania,Montour County,18230,"2,698","3,533",6231,0.341799232
42095,Northampton,Pennsylvania,Northampton County,305285,"28,435","25,140",53575,0.175491754
42097,Northumberland,Pennsylvania,Northumberland County,90843,"9,639","6,173",15812,0.174058541
42099,Perry,Pennsylvania,Perry County,46272,"1,987","1,160",3147,0.068010892
42101,Philadelphia,Pennsylvania,Philadelphia County,1584064,"18,690","14,255",32945,0.020797771
42103,Pike,Pennsylvania,Pike County,55809,"2,591","1,759",4350,0.077944418
42105,Potter,Pennsylvania,Potter County,16526,510,518,1028,0.06220501
42107,Schuylkill,Pennsylvania,Schuylkill County,141359,"10,773","8,992",19765,0.139821306
42109,Snyder,Pennsylvania,Snyder County,40372,"3,301","1,790",5091,0.126102249
42111,Somerset,Pennsylvania,Somerset County,73447,"5,137","3,182",8319,0.113265348
42113,Sullivan,Pennsylvania,Sullivan County,6066,949,379,1328,0.218925157
42115,Susquehanna,Pennsylvania,Susquehanna County,40328,"1,990","2,288",4278,0.106080143
42117,Tioga,Pennsylvania,Tioga County,40591,"2,279","1,413",3692,0.090956123
42119,Union,Pennsylvania,Union County,44923,"4,111","2,343",6454,0.143668054
42121,Venango,Pennsylvania,Venango County,50668,"2,973","2,374",5347,0.105530118
42123,Warren,Pennsylvania,Warren County,39191,"2,292","2,307",4599,0.117348371
42125,Washington,Pennsylvania,Washington County,206865,"16,314","10,072",26386,0.127551785
42127,Wayne,Pennsylvania,Wayne County,51361,"4,088","2,712",6800,0.132396176
42129,Westmoreland,Pennsylvania,Westmoreland County,348899,"28,993","17,749",46742,0.133970003
42131,Wyoming,Pennsylvania,Wyoming County,26794,"2,052","1,499",3551,0.132529671
42133,York,Pennsylvania,York County,449058,"24,930","20,565",45495,0.10131208
44000,Rhode Island,Rhode Island,Rhode Island,1059361,,,,
44001,Bristol,Rhode Island,Bristol County,48479,3387,1461,4848,0.100002063
44003,Kent,Rhode Island,Kent County,164292,3729,1549,5278,0.032125727
44005,Newport,Rhode Island,Newport County,82082,2868,1199,4067,0.049548013
44007,Providence,Rhode Island,Providence County,638931,17892,7250,25142,0.039350102
44009,Washington,Rhode Island,Washington County,125577,2910,1062,3972,0.031629996
45000,South Carolina,South Carolina,South Carolina,5148714,,,,
45001,Abbeville,South Carolina,Abbeville County,24527,4372.5,1457.5,"5,830",0.237697232
45003,Aiken,South Carolina,Aiken County,170872,13888.5,4629.5,"18,518",0.108373519
45005,Allendale,South Carolina,Allendale County,8688,1068,356,"1,424",0.163904236
45007,Anderson,South Carolina,Anderson County,202558,29207.25,9735.75,"38,943",0.192256045
45009,Bamberg,South Carolina,Bamberg County,14066,912.75,304.25,"1,217",0.086520688
45011,Barnwell,South Carolina,Barnwell County,20866,404.25,134.75,539,0.025831496
45013,Beaufort,South Carolina,Beaufort County,192122,28021.5,9340.5,"37,362",0.19447018
45015,Berkeley,South Carolina,Berkeley County,227907,3915,1305,"5,220",0.022904079
45017,Calhoun,South Carolina,Calhoun County,14553,420,140,560,0.038480038
45019,Charleston,South Carolina,Charleston County,411406,115896.75,38632.25,"1,54,529",0.375611926
45021,Cherokee,South Carolina,Cherokee County,57300,3789,1263,"5,052",0.088167539
45023,Chester,South Carolina,Chester County,32244,2547,849,"3,396",0.10532192
45025,Chesterfield,South Carolina,Chesterfield County,45650,1914,638,"2,552",0.055903614
45027,Clarendon,South Carolina,Clarendon County,33745,3349.5,1116.5,"4,466",0.132345533
45029,Colleton,South Carolina,Colleton County,37677,2337.75,779.25,"3,117",0.082729517
45031,Darlington,South Carolina,Darlington County,66618,9538.5,3179.5,"12,718",0.190909364
45033,Dillon,South Carolina,Dillon County,30479,2105.25,701.75,"2,807",0.092096197
45035,Dorchester,South Carolina,Dorchester County,162809,4813.5,1604.5,"6,418",0.039420425
